搜索城市,搜索词,名称,地址,点评数量,详情url
南京,休闲,南京龙出没乐园,江苏省南京市江宁区佘村上佘路与李家路交叉口南100米,15条点评,https://map.qq.com/poi/?sm=7959028421474765331&keyfrom=1
南京,休闲,星巴克臻选(证大喜玛拉雅店),江苏省南京市雨花台区民智路2-1号证大喜马拉雅中心MN座一层,,https://map.qq.com/poi/?sm=1108315073942158110&keyfrom=1
南京,休闲,魅KTV(江宁大学城文鼎广场店),江苏省南京市江宁区鹏山路26号7栋201室,15条点评,https://map.qq.com/poi/?sm=9331392190612998451&keyfrom=1
南京,休闲,留芳茶社,江苏省南京市秦淮区养虎巷20号1865产业园E4栋,,https://map.qq.com/poi/?sm=1156042541134014870&keyfrom=1
南京,休闲,水墨秦淮(南京康利商业广场店),江苏省南京市溧水区天生桥大道366号南京康利商业广场B1,15条点评,https://map.qq.com/poi/?sm=6565730879819222161&keyfrom=1
南京,休闲,和子足浴SPA会馆(曼度店),江苏省南京市玄武区碑亭巷116号,15条点评,https://map.qq.com/poi/?sm=2457819060574668861&keyfrom=1
南京,休闲,新杂志咖啡(双创园店),江苏省南京市建邺区兴隆大街50号江苏智能制造新都市产业园5栋,15条点评,https://map.qq.com/poi/?sm=15324581241412990100&keyfrom=1
南京,休闲,ZOO PARTY,江苏省南京市建邺区东中路289号联强国际大厦1-3楼,15条点评,https://map.qq.com/poi/?sm=16808915243863475922&keyfrom=1
南京,休闲,金海玉堂文化水汇浦口分店,江苏省南京市浦口区江北新区浦口大道18号南京红星美凯龙家居生活广场C栋1-3层,15条点评,https://map.qq.com/poi/?sm=8377087058244491812&keyfrom=1
南京,休闲,滨江亲子乐园,江苏省南京市浦口区江北新区迎江路40号,15条点评,https://map.qq.com/poi/?sm=694030805290648501&keyfrom=1
南京,休闲,锦瑟量贩式KTV(洪武店),江苏省南京市秦淮区洪武路330号(张府园地铁站2号口步行330米),15条点评,https://map.qq.com/poi/?sm=7511236163156011841&keyfrom=1
南京,休闲,泰谷里·影院足道·汤泉SPA,江苏省南京市浦口区江北新区高新路23号,15条点评,https://map.qq.com/poi/?sm=12053710197685070991&keyfrom=1
南京,休闲,五马渡码头长江游船,江苏省南京市鼓楼区永济大道与佛灵门路交叉口西南440米,3条点评,https://map.qq.com/poi/?sm=12436333299873150520&keyfrom=1
南京,休闲,泰山和珍妮小酒馆(环亚凯瑟琳广场店),江苏省南京市玄武区北京东路1号环亚凯瑟琳广场F1,15条点评,https://map.qq.com/poi/?sm=9737798542089714957&keyfrom=1
南京,休闲,COOP PARTY,江苏省南京市建邺区江东中路305号,,https://map.qq.com/poi/?sm=10607368294056504012&keyfrom=1
南京,休闲,YP部落(苏宁生活广场店),江苏省南京市秦淮区淮海路88号新街口苏宁广场7层707号,15条点评,https://map.qq.com/poi/?sm=6388410654133533612&keyfrom=1
南京,休闲,LJparty.K,江苏省南京市江宁区天元东路228号莱茵之星大厦二楼,,https://map.qq.com/poi/?sm=4916107982324411730&keyfrom=1
南京,休闲,香水湾温泉酒店,江苏省南京市江宁区兴民南路11号,15条点评,https://map.qq.com/poi/?sm=13930380286914220168&keyfrom=1
南京,休闲,南京Hero久竞主场电竞中心,江苏省南京市栖霞区红枫科技园D1,17条点评,https://map.qq.com/poi/?sm=2591652891807212915&keyfrom=1
南京,休闲,天籁KTV,江苏省南京市秦淮区洪武路145号,15条点评,https://map.qq.com/poi/?sm=1777935004883729620&keyfrom=1
南京,休闲,和子足浴SPA会馆(集庆门店),江苏省南京市建邺区集庆门大街24号3层301商铺,15条点评,https://map.qq.com/poi/?sm=15445976713034737506&keyfrom=1
南京,休闲,蔚蓝酒吧(万象汇店),江苏省南京市栖霞区宜春街8号,15条点评,https://map.qq.com/poi/?sm=3016900233484434870&keyfrom=1
南京,休闲,度·世界精酿啤酒博物馆(南京旗舰店),江苏省南京市建邺区江东中路300号国际博览中心10号馆108号,,https://map.qq.com/poi/?sm=2546719856171060178&keyfrom=1
南京,休闲,南京森林大世界,江苏省南京市浦口区明因路与麦浦大道交叉口正西方向10米,15条点评,https://map.qq.com/poi/?sm=6754986713702179352&keyfrom=1
南京,休闲,M+PARTY KTV(溧水·永寿坊店),江苏省南京市溧水区永阳街道西坛路99号永寿坊文化商业街区9栋3F(全季酒店后面),15条点评,https://map.qq.com/poi/?sm=12154336568587820843&keyfrom=1
南京,休闲,魅KTV(建邺吾悦广场店),江苏省南京市建邺区江东快速路吾悦广场外街2F3F,15条点评,https://map.qq.com/poi/?sm=8895552168635869692&keyfrom=1
南京,休闲,江灡汇影院式足道,"江苏省南京市栖霞区仙林街道仙隐北路12号A7-1,A7-2室",15条点评,https://map.qq.com/poi/?sm=8842692580168949498&keyfrom=1
南京,休闲,T33(鼓楼店),江苏省南京市鼓楼区中山北路49号二层,15条点评,https://map.qq.com/poi/?sm=588654000226446550&keyfrom=1
南京,休闲,南京汤山欢乐水世界,江苏省南京市江宁区汤山街道黄栗墅198号,15条点评,https://map.qq.com/poi/?sm=7243337075272576206&keyfrom=1
南京,休闲,MELAND CLUB(弘阳广场店),江苏省南京市浦口区大桥北路48号弘阳广场F1,15条点评,https://map.qq.com/poi/?sm=18074464941243438368&keyfrom=1
南京,休闲,台北唛田KTV(黑龙江路店),江苏省南京市鼓楼区黑龙江路33号3号楼201,15条点评,https://map.qq.com/poi/?sm=16559269945671936068&keyfrom=1
南京,休闲,唐宫水城(21世纪太阳城购物中心店),江苏省南京市江宁区双龙大道1539号21世纪太阳城购物中心F1,15条点评,https://map.qq.com/poi/?sm=18327934371085659853&keyfrom=1
南京,休闲,指蔻足道·SPA(万达广场建邺店),江苏省南京市建邺区江东中路98号万达广场(建邺店)F3,15条点评,https://map.qq.com/poi/?sm=13100753201012252309&keyfrom=1
南京,休闲,inns·LiveHouse(南京店),江苏省南京市玄武区杨将军巷9号D9街区8栋1楼,15条点评,https://map.qq.com/poi/?sm=9428531444772997069&keyfrom=1
南京,休闲,指蔻养生(太阳城店),江苏省南京市江宁区南京21世纪太阳城A区B1F,15条点评,https://map.qq.com/poi/?sm=2482773299295314235&keyfrom=1
南京,休闲,ABC Swim亲子游泳俱乐部(江宁中心),江苏省南京市江宁区上元大街155号东山国际滨河街区2号楼1层,15条点评,https://map.qq.com/poi/?sm=17103569132483264395&keyfrom=1
南京,休闲,和山茶砚·茶|食|器空间(河西大街店),江苏省南京市建邺区河西大街85号9室,,https://map.qq.com/poi/?sm=13571395098392673374&keyfrom=1
南京,休闲,傲泓度假酒店(金陵江滨店),江苏省南京市建邺区扬子江大道万景园8号,15条点评,https://map.qq.com/poi/?sm=4061357387645896576&keyfrom=1
南京,休闲,星巴克(南京南站南广场到达层店),江苏省南京市雨花台区玉兰路98号南京南站南广场到达层F1-02铺位,15条点评,https://map.qq.com/poi/?sm=16533831721131231044&keyfrom=1
南京,休闲,魅KTV(南京夫子庙茂业天地店),江苏省南京市秦淮区建康路2号南京茂业天地2号门1楼外街(华为店旁),15条点评,https://map.qq.com/poi/?sm=17905435254779572409&keyfrom=1
南京,休闲,蓝堡舞厅,江苏省南京市江宁区金盛路299号天地新城新城荟3楼,,https://map.qq.com/poi/?sm=9925435969730462926&keyfrom=1
南京,休闲,泰山和珍妮小酒馆(南京洪武路店),江苏省南京市秦淮区洪武路199号2层,15条点评,https://map.qq.com/poi/?sm=18441415973400777217&keyfrom=1
南京,休闲,Miracle Coffee(华采天地店),江苏省南京市建邺区江东中路258号华采天地L1,15条点评,https://map.qq.com/poi/?sm=12089738456862477567&keyfrom=1
南京,休闲,VIMxhrCLUB,江苏省南京市玄武区杨将军巷9号曼度文化广场2楼,,https://map.qq.com/poi/?sm=2779116282365680489&keyfrom=1
南京,休闲,漾应的火塘(老门东店),"江苏省南京市秦淮区三条营中营33,33-1号",15条点评,https://map.qq.com/poi/?sm=1774816815372230602&keyfrom=1
南京,休闲,多乐拾趣花田乐园,江苏省南京市六合区002省道与英方路交叉口西南370米,15条点评,https://map.qq.com/poi/?sm=7547587844893365987&keyfrom=1
南京,休闲,温莎24K(新街口店),江苏省南京市秦淮区中山南路49号商茂世纪广场三楼,15条点评,https://map.qq.com/poi/?sm=3095691750491986586&keyfrom=1
南京,休闲,喜玩兴休闲KTV,江苏省南京市江宁区韩府路8号,2条点评,https://map.qq.com/poi/?sm=11925021728574201206&keyfrom=1
南京,休闲,PEACE PANDA皮皮熊猫酒馆·BAR(百家湖店),江苏省南京市江宁区百家湖1912街区摩天轮下向西50米临湖(胡桃里后门隔壁),15条点评,https://map.qq.com/poi/?sm=4027976459114066033&keyfrom=1
南京,休闲,猫头婴小酒馆(江宁大学城店),江苏省南京市江宁区鹏山路9号金邻生活广场C区102号,15条点评,https://map.qq.com/poi/?sm=1989771801788900607&keyfrom=1
南京,休闲,相逢清吧,江苏省南京市雨花台区软件大道119号六幢112室,1条点评,https://map.qq.com/poi/?sm=6421510212581050894&keyfrom=1
南京,休闲,淮扬大澡堂,江苏省南京市鼓楼区虎踞北路181-4号,15条点评,https://map.qq.com/poi/?sm=2788003379699466885&keyfrom=1
南京,休闲,上客 KTV,江苏省南京市建邺区乐山路180号富士达电梯2楼(奥体中心地铁站4号口旁),14条点评,https://map.qq.com/poi/?sm=2438726409639752093&keyfrom=1
南京,休闲,魅KTV(南京山西路店),江苏省南京市鼓楼区地址为南京市鼓楼区中山北路188号201室,15条点评,https://map.qq.com/poi/?sm=3234950341737918209&keyfrom=1
南京,休闲,行者在野汤泉九龙湖营地,江苏省南京市浦口区汤泉街道木星南路1号,16条点评,https://map.qq.com/poi/?sm=9781189125585628002&keyfrom=1
南京,休闲,童悦谷亲子乐园(南京店),江苏省南京市建邺区,16条点评,https://map.qq.com/poi/?sm=7848542009124699678&keyfrom=1
南京,休闲,晓CLUB,江苏省南京市江宁区东山街道宏运大道1890号1幢1楼,9条点评,https://map.qq.com/poi/?sm=9309354684659811694&keyfrom=1
南京,休闲,宁来汤汤泉(栖霞店),江苏省南京市栖霞区迈皋桥街道经五路1-2号3层A区,15条点评,https://map.qq.com/poi/?sm=7081921421007483202&keyfrom=1
南京,休闲,INJ爱南京跳舞俱乐部,江苏省南京市玄武区杨将军9号D9街区曼度广场二楼,15条点评,https://map.qq.com/poi/?sm=4190898080488534896&keyfrom=1
南京,休闲,COMFORT COFFEE小康咖啡合作社(洪武北路店),江苏省南京市玄武区洪武北路118号(巷府营8号楼116室),15条点评,https://map.qq.com/poi/?sm=11904355392069917516&keyfrom=1
南京,休闲,千百度,江苏省南京市江宁区南京三次方产业园B-101-2号,,https://map.qq.com/poi/?sm=2835314762557391279&keyfrom=1
南京,休闲,X-LAB E·CUBE,江苏省南京市鼓楼区汉中路158号(上海路地铁站2号口步行220米),11条点评,https://map.qq.com/poi/?sm=1440073357961041806&keyfrom=1
南京,休闲,唛抖LiveHouse(南京店),江苏省南京市秦淮区杨公井25号(常府街地铁站4号口步行190米),15条点评,https://map.qq.com/poi/?sm=615719243529010007&keyfrom=1
南京,休闲,萌萌哒亲子乐园,江苏省南京市栖霞区马群街道石狮路辅路1号国际赛马场内,15条点评,https://map.qq.com/poi/?sm=1604222785933202086&keyfrom=1
南京,休闲,永利温泉(易营店),江苏省南京市溧水区秦淮大道206号,15条点评,https://map.qq.com/poi/?sm=4665182921571285049&keyfrom=1
南京,休闲,ONCEMORE,江苏省南京市江宁区上元大街548-7号,,https://map.qq.com/poi/?sm=12078606898533534429&keyfrom=1
南京,休闲,云林小隐(武定门店),江苏省南京市秦淮区白鹭村1号隐逸水街酒店太傅楼对面,15条点评,https://map.qq.com/poi/?sm=15997090246140422064&keyfrom=1
南京,休闲,春瑟·瑶浴·SPA(金马路店),"江苏省南京市栖霞区南京国际赛马场对面绿地缤纷天地一层A12,A13,A14商铺(金马路地铁站旁)",15条点评,https://map.qq.com/poi/?sm=14360441185565475839&keyfrom=1
南京,休闲,南京金色童话游乐场,江苏省南京市浦口区泰冯路向内100米,14条点评,https://map.qq.com/poi/?sm=7935501606932987500&keyfrom=1
南京,休闲,魅KTV(江浦城南茂店),江苏省南京市浦口区新浦路128号城南茂商场三楼L309室,15条点评,https://map.qq.com/poi/?sm=9554908112463066078&keyfrom=1
南京,休闲,xxiv Party K(河西双子塔旗舰店),江苏省南京市建邺区金沙江西街9号,8条点评,https://map.qq.com/poi/?sm=6257943777937671111&keyfrom=1
南京,休闲,红精灵户外儿童乐园,江苏省南京市浦口区象贤路西江瑞府小区(东门对面),15条点评,https://map.qq.com/poi/?sm=6752839335476687694&keyfrom=1
南京,休闲,南京零号地标KTV(建宁路店),江苏省南京市鼓楼区建宁路7号1楼,1条点评,https://map.qq.com/poi/?sm=2880707629258641771&keyfrom=1
南京,休闲,所街澡堂,江苏省南京市建邺区贡园小区西南1门东南60米,15条点评,https://map.qq.com/poi/?sm=7113556017968437241&keyfrom=1
南京,休闲,树呆熊网咖(南京南站店),江苏省南京市江宁区江南路9号高铁网谷B座106-107室,15条点评,https://map.qq.com/poi/?sm=10287747297270397016&keyfrom=1
南京,休闲,麦隆咖啡(浦江路店),江苏省南京市鼓楼区浦江路35号,15条点评,https://map.qq.com/poi/?sm=1259168130409394692&keyfrom=1
南京,休闲,985小酒馆,江苏省南京市栖霞区尧佳路3号2楼,4条点评,https://map.qq.com/poi/?sm=15133663716477016486&keyfrom=1
南京,休闲,Path Builder 22,江苏省南京市秦淮区船板巷18号(三山街地铁站1号口步行450米),,https://map.qq.com/poi/?sm=41037730500971291&keyfrom=1
南京,休闲,堂口(环亚凯瑟琳广场店),江苏省南京市玄武区北京东路1号环亚凯瑟琳广场F1,15条点评,https://map.qq.com/poi/?sm=9127905660459060106&keyfrom=1
南京,休闲,粉红兔冒险乐园,江苏省南京市江宁区令桥滩1号(晨虹度假区内),15条点评,https://map.qq.com/poi/?sm=8752071832174973039&keyfrom=1
南京,休闲,蜜蜜女子健康生活馆,江苏省南京市建邺区集庆门大街24号悦乐荟商场地面停车场内直行50米,15条点评,https://map.qq.com/poi/?sm=14878800749169024261&keyfrom=1
南京,休闲,南京Hero久竞俱乐部,江苏省南京市栖霞区红枫科技园d12栋第8层,,https://map.qq.com/poi/?sm=8470979648495035934&keyfrom=1
南京,休闲,江澜故事(东城风景店),"江苏省南京市江宁区东山街道天印大道880号-104(一层,二层部分)",8条点评,https://map.qq.com/poi/?sm=14454411192798667988&keyfrom=1
南京,休闲,1001 KTV,江苏省南京市江宁区清水亭西路长亭街9号3栋,1条点评,https://map.qq.com/poi/?sm=11063947227980372884&keyfrom=1
南京,休闲,1001 party KTV,江苏省南京市秦淮区洪武路23号隆盛大厦102室,2条点评,https://map.qq.com/poi/?sm=1743802711402610817&keyfrom=1
南京,休闲,蓝湾咖啡(滨江桃园店),江苏省南京市浦口区光明路滨江桃园21栋4楼商铺(大门旁),,https://map.qq.com/poi/?sm=3096222111153908068&keyfrom=1
南京,休闲,网鱼网咖(南京新街口石鼓路店),江苏省南京市秦淮区石鼓路56号207室,16条点评,https://map.qq.com/poi/?sm=14089438469042457348&keyfrom=1
南京,休闲,中南玄武湖菱洲生态乐园,江苏省南京市玄武区玄武巷1号玄武湖景区,15条点评,https://map.qq.com/poi/?sm=3374119511238568637&keyfrom=1
南京,休闲,隐逸养生,江苏省南京市江宁区诚信大道998号星光城市广场06幢113室,15条点评,https://map.qq.com/poi/?sm=11470842639507488625&keyfrom=1
南京,休闲,梦缘山庄,江苏省南京市六合区大厂街道化建新村慈善幸福路和育英路交叉路口左边山坡上,15条点评,https://map.qq.com/poi/?sm=13438393550395471426&keyfrom=1
南京,休闲,MKING PARTY,江苏省南京市江宁区东山街道竹山路293-1号30幢101室(江宁高新园),,https://map.qq.com/poi/?sm=6296862335435230944&keyfrom=1
南京,休闲,I'M PARTY BOX,江苏省南京市玄武区碑亭巷曼度广场3楼,14条点评,https://map.qq.com/poi/?sm=3125305720630062997&keyfrom=1
南京,休闲,玉禧荟融合菜,江苏省南京市江宁区同曦街与胜太东路交叉口东南60米,1条点评,https://map.qq.com/poi/?sm=13198689198888433076&keyfrom=1
南京,休闲,魔女cafe中古谷子动漫周边(水平方店),江苏省南京市秦淮区建康路3号水平方B1-B103-04,15条点评,https://map.qq.com/poi/?sm=6512006852421162405&keyfrom=1
南京,休闲,启龙亲江乐园-儿童游乐园,江苏省南京市浦口区启龙路与胜利路交叉口西北90米,,https://map.qq.com/poi/?sm=1916448779776250377&keyfrom=1
